Indicator,Location,Coverage_Type,Race_Ethnicity,Timeframe,Data_Type,Data,MOE
US,United States,Medicaid/CHIP,Native Hawaiian and Other Pacific Islander,2014,Percent,0.20439,0.020955
US,United States,Medicaid/CHIP,Native Hawaiian and Other Pacific Islander,2014,Number,100734,NA
US,United States,Medicare,Native Hawaiian and Other Pacific Islander,2014,Number,43914,NA
US,United States,Medicare,Native Hawaiian and Other Pacific Islander,2014,Percent,0.0891,0.010808
US,United States,Private,Native Hawaiian and Other Pacific Islander,2014,Number,285105,NA
US,United States,Private,Native Hawaiian and Other Pacific Islander,2014,Percent,0.57847,0.025714
US,United States,Public,Native Hawaiian and Other Pacific Islander,2014,Percent,0.29349,0.022464
US,United States,Public,Native Hawaiian and Other Pacific Islander,2014,Number,144648,NA
US,United States,Uninsured,Native Hawaiian and Other Pacific Islander,2014,Number,63108,NA
US,United States,Uninsured,Native Hawaiian and Other Pacific Islander,2014,Percent,0.12804,0.014278
US,United States,Employer,Other / Multiple Races,2014,Percent,0.53741,0.006857
US,United States,Employer,Other / Multiple Races,2014,Number,4128132,NA
US,United States,Individual,Other / Multiple Races,2014,Percent,0.05871,0.002642
US,United States,Individual,Other / Multiple Races,2014,Number,450986,NA
US,United States,Insured,Other / Multiple Races,2014,Number,6929587,NA
US,United States,Insured,Other / Multiple Races,2014,Percent,0.90211,0.0035
US,United States,Medicaid/CHIP,Other / Multiple Races,2014,Percent,0.2346,0.006204
US,United States,Medicaid/CHIP,Other / Multiple Races,2014,Number,1802112,NA
US,United States,Medicare,Other / Multiple Races,2014,Percent,0.07139,0.002434
US,United States,Medicare,Other / Multiple Races,2014,Number,548357,NA
US,United States,Private,Other / Multiple Races,2014,Percent,0.59612,0.007123
US,United States,Private,Other / Multiple Races,2014,Number,4579118,NA
US,United States,Public,Other / Multiple Races,2014,Percent,0.30599,0.006051
US,United States,Public,Other / Multiple Races,2014,Number,2350469,NA
US,United States,Uninsured,Other / Multiple Races,2014,Number,751912,NA
US,United States,Uninsured,Other / Multiple Races,2014,Percent,0.09789,0.0035
US,United States,Employer,White,2014,Number,109000000,NA
US,United States,Employer,White,2014,Percent,0.5582,0.001348
US,United States,Individual,White,2014,Percent,0.0709,6.58e-4
US,United States,Individual,White,2014,Number,13849723,NA
US,United States,Insured,White,2014,Number,179700000,NA
US,United States,Insured,White,2014,Percent,0.91967,8.45e-4
US,United States,Medicaid/CHIP,White,2014,Percent,0.0906,8.24e-4
US,United States,Medicaid/CHIP,White,2014,Number,17697700,NA
US,United States,Medicare,White,2014,Percent,0.19998,3.32e-4
US,United States,Medicare,White,2014,Number,39065520,NA
US,United States,Private,White,2014,Percent,0.62909,0.001414
US,United States,Private,White,2014,Number,122900000,NA
US,United States,Public,White,2014,Percent,0.29058,8.91e-4
US,United States,Public,White,2014,Number,56763220,NA
US,United States,Uninsured,White,2014,Percent,0.08033,8.45e-4
US,United States,Uninsured,White,2014,Number,15691721,NA
US,United States,Employer,African-American / Black,2015,Percent,0.44401,0.003406
US,United States,Employer,African-American / Black,2015,Number,17120292,NA
US,United States,Individual,African-American / Black,2015,Number,1857200,NA
US,United States,Individual,African-American / Black,2015,Percent,0.04817,0.001221
US,United States,Insured,African-American / Black,2015,Number,34358893,NA
US,United States,Insured,African-American / Black,2015,Percent,0.89109,0.001735
US,United States,Medicaid/CHIP,African-American / Black,2015,Percent,0.26299,0.002487
US,United States,Medicaid/CHIP,African-American / Black,2015,Number,10140515,NA
US,United States,Medicare,African-American / Black,2015,Number,5240886,NA
US,United States,Medicare,African-American / Black,2015,Percent,0.13592,0.001199
US,United States,Private,African-American / Black,2015,Percent,0.49218,0.003287
US,United States,Private,African-American / Black,2015,Number,18977492,NA
US,United States,Public,African-American / Black,2015,Percent,0.39891,0.0026
US,United States,Public,African-American / Black,2015,Number,15381401,NA
US,United States,Uninsured,African-American / Black,2015,Percent,0.10891,0.001735
US,United States,Uninsured,African-American / Black,2015,Number,4199448,NA
US,United States,Employer,American Indian / Alaska Native,2015,Number,717403,NA
US,United States,Employer,American Indian / Alaska Native,2015,Percent,0.35585,0.010387
US,United States,Individual,American Indian / Alaska Native,2015,Percent,0.03845,0.004252
US,United States,Individual,American Indian / Alaska Native,2015,Number,77519,NA
US,United States,Insured,American Indian / Alaska Native,2015,Number,1592712,NA
US,United States,Insured,American Indian / Alaska Native,2015,Percent,0.79001999999999994,0.009737
US,United States,Medicaid/CHIP,American Indian / Alaska Native,2015,Percent,0.25774,0.008211
US,United States,Medicaid/CHIP,American Indian / Alaska Native,2015,Number,519614,NA
US,United States,Medicare,American Indian / Alaska Native,2015,Percent,0.13798,0.00588
US,United States,Medicare,American Indian / Alaska Native,2015,Number,278176,NA
US,United States,Private,American Indian / Alaska Native,2015,Percent,0.3943,0.010205
US,United States,Private,American Indian / Alaska Native,2015,Number,794922,NA
US,United States,Public,American Indian / Alaska Native,2015,Percent,0.39572,0.009295
US,United States,Public,American Indian / Alaska Native,2015,Number,797790,NA
US,United States,Uninsured,American Indian / Alaska Native,2015,Number,423323,NA
US,United States,Uninsured,American Indian / Alaska Native,2015,Percent,0.20998,0.009737
US,United States,Employer,Asian,2015,Percent,0.56584,0.003873
US,United States,Employer,Asian,2015,Number,9645989,NA
US,United States,Individual,Asian,2015,Number,1956414,NA
US,United States,Individual,Asian,2015,Percent,0.11476,0.002589
US,United States,Insured,Asian,2015,Number,15718994,NA
US,United States,Insured,Asian,2015,Percent,0.92208,0.002795
US,United States,Medicaid/CHIP,Asian,2015,Percent,0.12728,0.002795
US,United States,Medicaid/CHIP,Asian,2015,Number,2169848,NA
US,United States,Medicare,Asian,2015,Number,1946743,NA
US,United States,Medicare,Asian,2015,Percent,0.1142,0.001506
US,United States,Private,Asian,2015,Percent,0.6806,0.003784
US,United States,Private,Asian,2015,Number,11602403,NA
US,United States,Public,Asian,2015,Percent,0.24148,0.002803
US,United States,Public,Asian,2015,Number,4116591,NA
US,United States,Uninsured,Asian,2015,Percent,0.07792,0.002795
US,United States,Uninsured,Asian,2015,Number,1328332,NA
US,United States,Employer,Hispanic / Latino,2015,Percent,0.39406,0.003277
US,United States,Employer,Hispanic / Latino,2015,Number,22029285,NA
US,United States,Individual,Hispanic / Latino,2015,Number,3053569,NA
US,United States,Individual,Hispanic / Latino,2015,Percent,0.05462,0.001085
US,United States,Insured,Hispanic / Latino,2015,Number,45092491,NA
US,United States,Insured,Hispanic / Latino,2015,Percent,0.80662,0.002217
US,United States,Medicaid/CHIP,Hispanic / Latino,2015,Percent,0.28056,0.002431
US,United States,Medicaid/CHIP,Hispanic / Latino,2015,Number,15684275,NA
US,United States,Medicare,Hispanic / Latino,2015,Percent,0.07737,7.6e-4
US,United States,Medicare,Hispanic / Latino,2015,Number,4325362,NA
US,United States,Private,Hispanic / Latino,2015,Percent,0.44869,0.003435
US,United States,Private,Hispanic / Latino,2015,Number,25082854,NA
US,United States,Public,Hispanic / Latino,2015,Number,20009637,NA
US,United States,Public,Hispanic / Latino,2015,Percent,0.35794,0.002443
US,United States,Uninsured,Hispanic / Latino,2015,Number,10810310,NA
US,United States,Uninsured,Hispanic / Latino,2015,Percent,0.19338,0.002217
US,United States,Employer,Native Hawaiian and Other Pacific Islander,2015,Number,265126,NA
US,United States,Employer,Native Hawaiian and Other Pacific Islander,2015,Percent,0.55496,0.026396
US,United States,Individual,Native Hawaiian and Other Pacific Islander,2015,Percent,0.04064,0.007877
US,United States,Individual,Native Hawaiian and Other Pacific Islander,2015,Number,19416,NA
US,United States,Insured,Native Hawaiian and Other Pacific Islander,2015,Percent,0.90726,0.012829
US,United States,Insured,Native Hawaiian and Other Pacific Islander,2015,Number,433432,NA
US,United States,Medicaid/CHIP,Native Hawaiian and Other Pacific Islander,2015,Number,102865,NA
US,United States,Medicaid/CHIP,Native Hawaiian and Other Pacific Islander,2015,Percent,0.21532,0.02154
US,United States,Medicare,Native Hawaiian and Other Pacific Islander,2015,Percent,0.09634,0.009997
US,United States,Medicare,Native Hawaiian and Other Pacific Islander,2015,Number,46025,NA
US,United States,Private,Native Hawaiian and Other Pacific Islander,2015,Percent,0.59561,0.025076
US,United States,Private,Native Hawaiian and Other Pacific Islander,2015,Number,284542,NA
US,United States,Public,Native Hawaiian and Other Pacific Islander,2015,Percent,0.31166,0.021136
US,United States,Public,Native Hawaiian and Other Pacific Islander,2015,Number,148890,NA
US,United States,Uninsured,Native Hawaiian and Other Pacific Islander,2015,Number,44304,NA
US,United States,Uninsured,Native Hawaiian and Other Pacific Islander,2015,Percent,0.09274,0.012829
US,United States,Employer,Other / Multiple Races,2015,Percent,0.55349,0.00591
US,United States,Employer,Other / Multiple Races,2015,Number,4426833,NA
US,United States,Individual,Other / Multiple Races,2015,Percent,0.06377,0.002822
US,United States,Individual,Other / Multiple Races,2015,Number,510001,NA
US,United States,Insured,Other / Multiple Races,2015,Percent,0.92221,0.002589
US,United States,Insured,Other / Multiple Races,2015,Number,7375777,NA
US,United States,Medicaid/CHIP,Other / Multiple Races,2015,Percent,0.23312,0.004937
US,United States,Medicaid/CHIP,Other / Multiple Races,2015,Number,1864493,NA
US,United States,Medicare,Other / Multiple Races,2015,Number,574450,NA
US,United States,Medicare,Other / Multiple Races,2015,Percent,0.07182,0.002013
US,United States,Private,Other / Multiple Races,2015,Percent,0.61726,0.006184
US,United States,Private,Other / Multiple Races,2015,Number,4936834,NA
US,United States,Public,Other / Multiple Races,2015,Number,2438943,NA
US,United States,Public,Other / Multiple Races,2015,Percent,0.30495,0.005318
US,United States,Uninsured,Other / Multiple Races,2015,Number,622187,NA
US,United States,Uninsured,Other / Multiple Races,2015,Percent,0.07779,0.002589
US,United States,Employer,White,2015,Percent,0.55685,0.001353
US,United States,Employer,White,2015,Number,108900000,NA
US,United States,Individual,White,2015,Percent,0.07658,7.2e-4
US,United States,Individual,White,2015,Number,14968978,NA
US,United States,Insured,White,2015,Percent,0.93719,8.05e-4
US,United States,Insured,White,2015,Number,183200000,NA
US,United States,Medicaid/CHIP,White,2015,Number,19338796,NA
US,United States,Medicaid/CHIP,White,2015,Percent,0.09893,8.29e-4
US,United States,Medicare,White,2015,Percent,0.20483,3.19e-4
US,United States,Medicare,White,2015,Number,40040172,NA
US,United States,Private,White,2015,Number,123800000,NA
US,United States,Private,White,2015,Percent,0.63343,0.001359
US,United States,Public,White,2015,Number,59378968,NA
US,United States,Public,White,2015,Percent,0.30376,9.5e-4
US,United States,Uninsured,White,2015,Percent,0.06281,8.05e-4
US,United States,Uninsured,White,2015,Number,12278539,NA
US,United States,Employer,African-American / Black,2016,Percent,0.45316,0.003173
US,United States,Employer,African-American / Black,2016,Number,17552972,NA
US,United States,Individual,African-American / Black,2016,Number,1882556,NA
US,United States,Individual,African-American / Black,2016,Percent,0.0486,0.001154
US,United States,Insured,African-American / Black,2016,Percent,0.90445,0.001522
US,United States,Insured,African-American / Black,2016,Number,35033571,NA
US,United States,Medicaid/CHIP,African-American / Black,2016,Number,10145428,NA
US,United States,Medicaid/CHIP,African-American / Black,2016,Percent,0.26192,0.002334
US,United States,Medicare,African-American / Black,2016,Number,5452615,NA
US,United States,Medicare,African-American / Black,2016,Percent,0.14077,0.001074
US,United States,Private,African-American / Black,2016,Number,19435528,NA
US,United States,Private,African-American / Black,2016,Percent,0.50176,0.003098
US,United States,Public,African-American / Black,2016,Percent,0.40269,0.002458
US,United States,Public,African-American / Black,2016,Number,15598043,NA
US,United States,Uninsured,African-American / Black,2016,Percent,0.09555,0.001522
US,United States,Uninsured,African-American / Black,2016,Number,3701229,NA
US,United States,Employer,American Indian / Alaska Native,2016,Number,723899,NA
US,United States,Employer,American Indian / Alaska Native,2016,Percent,0.34981,0.010348
US,United States,Individual,American Indian / Alaska Native,2016,Number,85061,NA
US,United States,Individual,American Indian / Alaska Native,2016,Percent,0.0411,0.004883
US,United States,Insured,American Indian / Alaska Native,2016,Percent,0.80329,0.007782
US,United States,Insured,American Indian / Alaska Native,2016,Number,1662328,NA
US,United States,Medicaid/CHIP,American Indian / Alaska Native,2016,Percent,0.278,0.010345
US,United States,Medicaid/CHIP,American Indian / Alaska Native,2016,Number,575298,NA
US,United States,Medicare,American Indian / Alaska Native,2016,Number,278070,NA
US,United States,Medicare,American Indian / Alaska Native,2016,Percent,0.13437,0.004523
US,United States,Private,American Indian / Alaska Native,2016,Number,808960,NA
US,United States,Private,American Indian / Alaska Native,2016,Percent,0.39092,0.010999
US,United States,Public,American Indian / Alaska Native,2016,Percent,0.41238,0.010616
US,United States,Public,American Indian / Alaska Native,2016,Number,853368,NA
US,United States,Uninsured,American Indian / Alaska Native,2016,Number,407059,NA
US,United States,Uninsured,American Indian / Alaska Native,2016,Percent,0.19671,0.007782
US,United States,Employer,Asian,2016,Percent,0.57409,0.003774
US,United States,Employer,Asian,2016,Number,9939199,NA
US,United States,Individual,Asian,2016,Percent,0.1147,0.00245
US,United States,Individual,Asian,2016,Number,1985716,NA
US,United States,Insured,Asian,2016,Percent,0.93401,0.00199
US,United States,Insured,Asian,2016,Number,16170510,NA
US,United States,Medicaid/CHIP,Asian,2016,Percent,0.12644,0.002872
US,United States,Medicaid/CHIP,Asian,2016,Number,2189079,NA
US,United States,Medicare,Asian,2016,Number,2056516,NA
